text,processed_text,created,screenName,id
"RT @FremontASX: 10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil #Vespuc…",rt fremontasx may amerigo vespucci drill program track read fpl oil gas crudeoil vespuc,2019-07-03T06:35:02Z,rosanb09,1146306334884675584
"RT @FremontASX: 16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil #Vespucci…",rt fremontasx may amerigo vespucci well drilling update read fpl oil gas crudeoil vespucci,2019-07-03T06:34:59Z,rosanb09,1146306322612158464
"RT @FremontASX: 16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil #Vespucci…",rt fremontasx may amerigo vespucci well drilling update read fpl oil gas crudeoil vespucci,2019-07-03T06:30:57Z,iancurtis1983,1146305308949487618
"RT @FremontASX: 10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil #Vespuc…",rt fremontasx may amerigo vespucci drill program track read fpl oil gas crudeoil vespuc,2019-07-03T06:30:54Z,iancurtis1983,1146305295234162690
"RT @FremontASX: 02 May 2019: Operations Ramp Up At Pathfinder Field

Read more: https://t.co/WjXTD58Nr4

$FPL #oil #gas #crudeoil #energy #…",rt fremontasx may operation ramp pathfinder field read fpl oil gas crudeoil energy,2019-07-03T06:30:51Z,iancurtis1983,1146305281971781632
"RT @FremontASX: 11 April 2019: Drilling Operations on Vespucci #1 Well Recommence

Read more: https://t.co/r0080R8AMs

$FPL #oil #gas #crud…",rt fremontasx april drilling operation vespucci well recommence read fpl oil gas crud,2019-07-03T06:30:43Z,iancurtis1983,1146305251609174016
RT @FremontASX: 18 March 2019: Fremont Petroleum is pleased to report the #JWPowell #23- 25 well tested at an initial production rate (IP)…,rt fremontasx march fremont petroleum pleased report jwpowell well tested initial production rate ip,2019-07-03T06:30:08Z,iancurtis1983,1146305103155961857
"RT @FremontASX: 26 March 2019: Fremont Petroleum Completes $5.1m Placement

Read more: https://t.co/uZreNgTPxT

$FPL #oil #gas #crudeoil #e…",rt fremontasx march fremont petroleum completes placement read fpl oil gas crudeoil e,2019-07-03T06:30:03Z,iancurtis1983,1146305080028569602
"RT @FremontASX: 26 March 2019: Fremont Petroleum Investor Presentation - March 2019

Read more: https://t.co/5iQgb0Sqff

$FPL #oil #gas #cr…",rt fremontasx march fremont petroleum investor presentation march read fpl oil gas cr,2019-07-03T06:29:59Z,iancurtis1983,1146305063465340928
"RT @aeberman12: How are industry claims of break-even prices of $40-$50 credible when 
96% of tight oil-weighted E&amp;P companies had negative…",rt aeberman industry claim breakeven price credible tight oilweighted eampp company negative,2019-07-03T06:21:56Z,samviskovic,1146303037922615296
RT @BGIinsights: A #trading update from #Aberdeen -based @Woodplc provided further evidence that the #CrudeOil price rise since late 2016 h…,rt bgiinsights trading update aberdeen based woodplc provided evidence crudeoil price rise since late h,2019-07-03T06:19:45Z,Dhivya__R,1146302490872356865
NEWS: U.S. Crude Oil WTI Futures were up 0.2% to $56.38 by 12:56 AM ET (04:56 GMT). International Brent Oil Futures… https://t.co/4Zmda26E9z,news u crude oil wti future et gmt international brent oil future,2019-07-03T06:18:54Z,_31FX_,1146302274718711808
"Crude Update: Oil prices edged higher on Wednesday, steadying after a more than 4% fall in the previous session, as… https://t.co/rdsAOAgDv3",crude update oil price edged higher wednesday steadying fall previous session,2019-07-03T06:17:27Z,Investelite1,1146301910087065600
"RT @rakz_27: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly rejected th…",rt rakz expected rejection immediate resistance factor invalidating pattern formation clearly rejected th,2019-07-03T06:12:58Z,oilbot123,1146300782951710726
"RT @nifty_analysis: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly reje…",rt niftyanalysis expected rejection immediate resistance factor invalidating pattern formation clearly reje,2019-07-03T06:12:52Z,oilbot123,1146300756485660672
"RT @nifty_analysis: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly reje…",rt niftyanalysis expected rejection immediate resistance factor invalidating pattern formation clearly reje,2019-07-03T06:10:46Z,RakeshKurakula,1146300228183740418
"RT @rakz_27: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly rejected th…",rt rakz expected rejection immediate resistance factor invalidating pattern formation clearly rejected th,2019-07-03T06:10:40Z,RakeshKurakula,1146300202443259904
"As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly… https://t.co/7NjxL6DWRm",expected rejection immediate resistance factor invalidating pattern formation clearly,2019-07-03T06:08:27Z,rakz_27,1146299646819602432
RT @insigniaconsul1: Metals Wrap Up before we close: 2nd July 2019 #metals #gold #preciousmetals #copper #crudeoil #mcxgold  https://t.co/Q…,rt insigniaconsul metal wrap close nd july metal gold preciousmetals copper crudeoil mcxgold,2019-07-03T06:07:33Z,tejalcomm,1146299419681275904
"As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly… https://t.co/XygUHk5kbL",expected rejection immediate resistance factor invalidating pattern formation clearly,2019-07-03T06:07:19Z,nifty_analysis,1146299361124605952
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,rt plattsshipping phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc meghang,2019-07-03T06:04:14Z,C3egy,1146298584616321024
"RT @Teuwie: Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back foot while t…",rt teuwie slipped beneath fibonacci retracement december april upside ema wti remains back foot,2019-07-03T06:02:03Z,XS2FX,1146298037343571968
"RT @Teuwie: Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back foot while t…",rt teuwie slipped beneath fibonacci retracement december april upside ema wti remains back foot,2019-07-03T06:01:57Z,robertpritchie,1146298011263340545
"Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back… https://t.co/SGxSBohA9A",slipped beneath fibonacci retracement december april upside ema wti remains back,2019-07-03T06:01:40Z,Teuwie,1146297937225555969
Crude oil is a raw material commodity around which the oil industry operates. Almost everything we use today was cr… https://t.co/w0YwCLeSvS,crude oil raw material commodity around oil industry operates almost everything use today cr,2019-07-03T06:00:31Z,SAOilMedia,1146297650662301696
"RT @aeberman12: ""A major value transfer is underway between oilfield service companies &amp; E&amp;P entities."" 
--James West, Evercore ISI,
https:…",rt aeberman major value transfer underway oilfield service company amp eampp entity james west evercore isi,2019-07-03T05:59:26Z,samviskovic,1146297376421949440
RT @aeberman12: Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than the 5-year…,rt aeberman gulf coast padd comparative inventory decreased mmb week ending june remains mmb year,2019-07-03T05:58:59Z,samviskovic,1146297265113448448
"#USOIL Free Pips #GOLD #XAUUSD Free pips Join Telegram @ https://t.co/84NRkDM5KH 
#forexsignals #forex #crudeoil… https://t.co/Voo65aqakd",usoil free pip gold xauusd free pip join telegram forexsignals forex crudeoil,2019-07-03T05:57:11Z,Krishna31125673,1146296811730165761
"How anyone can claim a commission can squander what it does not have beats the imagination.  

@braimbraifa… https://t.co/t504pSnfYq",anyone claim commission squander beat imagination braimbraifa,2019-07-03T05:52:21Z,NDDCOfficialNGR,1146295593213616131
RT @Aliokta1985: 1) I shared a post earlier that emphasized that the increase in the vertical #oil #rigs in the #Permian which was the main…,rt aliokta shared post earlier emphasized increase vertical oil rig permian main,2019-07-03T05:47:46Z,fbsz2520,1146294438924304384
RT @Subcontractsind: Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading #exp…,rt subcontractsind platts oil price know work nwe platts discount oilprice brent wti oilandgas petroleum trading exp,2019-07-03T05:32:20Z,Subcontractsind,1146290555040804865
"16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil… https://t.co/HiGrEQDJJ7",may amerigo vespucci well drilling update read fpl oil gas crudeoil,2019-07-03T05:22:08Z,FremontASX,1146287988806225920
"RT @IIFLMarkets: Brent crude wobbly on demand concerns even as #OPEC extends supply cuts
https://t.co/Gl7G2F6XMx

#crudeoil",rt iiflmarkets brent crude wobbly demand concern even opec extends supply cut crudeoil,2019-07-03T05:20:09Z,tradnews_,1146287490246029313
"Brent crude wobbly on demand concerns even as #OPEC extends supply cuts
https://t.co/Gl7G2F6XMx

#crudeoil",brent crude wobbly demand concern even opec extends supply cut crudeoil,2019-07-03T05:20:03Z,IIFLMarkets,1146287466489495562
"10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil… https://t.co/ZUOFKzh0qR",may amerigo vespucci drill program track read fpl oil gas crudeoil,2019-07-03T05:18:52Z,FremontASX,1146287167532150784
"02 May 2019: Operations Ramp Up At Pathfinder Field

Read more: https://t.co/WjXTD58Nr4

$FPL #oil #gas #crudeoil… https://t.co/QD5PTQSlGj",may operation ramp pathfinder field read fpl oil gas crudeoil,2019-07-03T05:15:10Z,FremontASX,1146286238766444544
"#Crudeoil trading range for the day is 3786-4186.
#Crude oil prices plunged sharply as concerns about global energy… https://t.co/LhdhyTmZBy",crudeoil trading range day crude oil price plunged sharply concern global energy,2019-07-03T05:05:02Z,KEDIACOMMODITY,1146283686486249472
"11 April 2019: Drilling Operations on Vespucci #1 Well Recommence

Read more: https://t.co/r0080R8AMs

$FPL #oil… https://t.co/pQyduSBRC5",april drilling operation vespucci well recommence read fpl oil,2019-07-03T04:56:57Z,FremontASX,1146281651284131841
RT @FaizabbasiA: #GovtofSaudiarabia.Stop.#Crudeoil.#AllWorld.Sir please. https://t.co/7fcaR30NEm,rt faizabbasia govtofsaudiarabiastopcrudeoilallworldsir please,2019-07-03T04:54:18Z,FaizabbasiA,1146280983647391744
"Ahead of the #UnionBudget announcement this Friday, here is our prediction of the #INR rate band this week and how… https://t.co/PIa7RiuUEv",ahead unionbudget announcement friday prediction inr rate band week,2019-07-03T04:54:03Z,BookMyForex,1146280924646166528
"RT @PlattsOil: #Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal | https://t.co/pArLEkHo4W https://t.co/YEU9vHqK…",rt plattsoil crudeoil future higher bullish uscrude stock data opec supply deal,2019-07-03T04:44:27Z,WGSawyer,1146278506181091333
"26 March 2019: Fremont Petroleum Investor Presentation - March 2019

Read more: https://t.co/5iQgb0Sqff

$FPL #oil… https://t.co/uTXdz8ybHf",march fremont petroleum investor presentation march read fpl oil,2019-07-03T04:35:34Z,FremontASX,1146276273074987010
"26 March 2019: Fremont Petroleum Completes $5.1m Placement

Read more: https://t.co/uZreNgTPxT

$FPL #oil #gas… https://t.co/ocPgHKF1jh",march fremont petroleum completes placement read fpl oil gas,2019-07-03T04:33:55Z,FremontASX,1146275857708802051
"#OMCs, #tyre and #paint companies gain on over 4% plunge in #crudeoil prices

https://t.co/QBSu5oum9u",omcs tyre paint company gain plunge crudeoil price,2019-07-03T04:31:58Z,sanikasurve8,1146275365368848385
"#MCX #commodity report for 3 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/YBQJrdwV3x",mcx commodity report july gold silver copper crudeoil,2019-07-03T04:20:31Z,tradeswift,1146272484632748032
"Most Asian Stock Markets Rose Tuesday - Today Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty… https://t.co/7JvEUTLt6k",asian stock market rose tuesday today morning talk stockmarketnews stock stockmarket nse bse nifty,2019-07-03T04:14:32Z,aliceblue_india,1146270979477450755
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-03T04:14:17Z,DHammerslacht,1146270913345839105
18 March 2019: Fremont Petroleum is pleased to report the #JWPowell #23- 25 well tested at an initial production ra… https://t.co/AgTlBDXiXR,march fremont petroleum pleased report jwpowell well tested initial production ra,2019-07-03T04:09:13Z,FremontASX,1146269638994661378
"Gold is trading #higher on safe investment on global growth concern
More Details @ https://t.co/meJ5fnldmM
#Karvy… https://t.co/CsI2MSTU3a",gold trading higher safe investment global growth concern detail karvy,2019-07-03T04:05:23Z,Karvycommodity,1146268675315589122
"03 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/f4aSBrVAzg",july pivot amp breakout level commodity commoditybreakoutlevel commoditypivot bullionfox,2019-07-03T03:51:33Z,BullionFoxComm,1146265193820958721
Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/FG3hRJNYbF,platts oil price know work nwe platts discount oilprice brent wti oilandgas petroleum trading,2019-07-03T03:47:09Z,Subcontractsind,1146264085216059394
"#Crudeoil #MCX 

Revised SL at 4050

Target is same https://t.co/MdKUFHg4Y9",crudeoil mcx revised sl target,2019-07-03T03:40:58Z,NiftyTeam1,1146262529733267459
"https://t.co/QaAe5LRtRj

#Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal |… https://t.co/FMLJu71mGc",crudeoil future higher bullish uscrude stock data opec supply deal,2019-07-03T03:40:35Z,SpiroSpianada,1146262435428524039
"#Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal | https://t.co/pArLEkHo4W https://t.co/YEU9vHqKUv",crudeoil future higher bullish uscrude stock data opec supply deal,2019-07-03T03:40:05Z,PlattsOil,1146262310283087872
#CrudeOil | Both benchmarks fell more than 4% on Tuesday as worries about a slowing global economy overshadowed OPE… https://t.co/KrSvJ7dpkv,crudeoil benchmark fell tuesday worry slowing global economy overshadowed ope,2019-07-03T03:35:01Z,businessline,1146261034329694211
RT @macrohedged: Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UC…,rt macrohedged wednesday key volume amp volatility skew crude oil option clf crudeoil wti uso oott uc,2019-07-03T03:20:30Z,MRCFA2016,1146257380960886790
My #Tradingsystem guided perfect exit #Daytrading #Crudeoil #CL for total of 59 ticks profit and DFTD #emmkaytrader… https://t.co/O4RI9TVZ94,tradingsystem guided perfect exit daytrading crudeoil cl total tick profit dftd emmkaytrader,2019-07-03T03:13:29Z,EmmKayTrader,1146255613095239681
RT @macrohedged: Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UC…,rt macrohedged wednesday key volume amp volatility skew crude oil option clf crudeoil wti uso oott uc,2019-07-03T03:12:46Z,oilbot123,1146255433553895424
"RT @ASh27000: Oil finds support on tighter U.S. supply, economy worries linger.  #OPEC #geopolitics #shale  #WTI   #fintwit #Brent #crudeoi…",rt ash oil find support tighter u supply economy worry linger opec geopolitics shale wti fintwit brent crudeoi,2019-07-03T03:12:26Z,oilbot123,1146255351278387200
"#CrudeOil #MCX

Continuing",crudeoil mcx continuing,2019-07-03T03:11:06Z,NiftyTeam1,1146255012697272320
Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO… https://t.co/UdJjoiWvv6,wednesday key volume amp volatility skew crude oil option clf crudeoil wti uso,2019-07-03T03:00:09Z,macrohedged,1146252259170430977
"Oil finds support on tighter U.S. supply, economy worries linger.  #OPEC #geopolitics #shale  #WTI   #fintwit… https://t.co/TZ9zzJtBo2",oil find support tighter u supply economy worry linger opec geopolitics shale wti fintwit,2019-07-03T02:55:58Z,ASh27000,1146251204722339841
"Touch 56$ over night. 
#crudeoil https://t.co/5RJgK51PII",touch night crudeoil,2019-07-03T02:48:00Z,cunningwolf28,1146249202932113408
"An update on the #commodities market as of 03.47am GMT+1:

#XAUUSD +0.62%
#XAGUSD +0.11%
#Copper (#CFD): -0.19%
#CrudeOil #WTI (CFD): +0.53%",update commodity market gmt xauusd xagusd copper cfd crudeoil wti cfd,2019-07-03T02:47:27Z,IC_Markets,1146249063832023040
"This is me trading the natural gas report yesterday!
https://t.co/Otf7KKoa8e 

#stockmarket #stocks #oil… https://t.co/DoNdECzIBo",trading natural gas report yesterday stockmarket stock oil,2019-07-03T02:38:53Z,Zlare2,1146246904843579393
Aug19 WTI futures settled at 56.25. Sep19 Brent settled at 62.4.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,aug wti future settled sep brent settled clf wti brent lls dubai crudeoil oott,2019-07-03T02:36:02Z,carbonreports,1146246189987356673
"#Brent #crude rose 0.8%, at $62.88/barrel,#WTI #CrudeOil gained 0.7% at $56.62 as extended output cuts by #OPEC and… https://t.co/6ou8yWOUTP",brent crude rose barrelwti crudeoil gained extended output cut opec,2019-07-03T02:01:40Z,EquidiousSignal,1146237541235875841
"RT @macrohedged: For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI $USO #OO…",rt macrohedged wednesday implied volatility v future price wti crude oil clf crudeoil wti uso oo,2019-07-03T01:39:47Z,MRCFA2016,1146232032487514114
"RT @macrohedged: For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI $USO #OO…",rt macrohedged wednesday implied volatility v future price wti crude oil clf crudeoil wti uso oo,2019-07-03T01:12:46Z,oilbot123,1146225235370434560
"For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI… https://t.co/4lUWWYumZR",wednesday implied volatility v future price wti crude oil clf crudeoil wti,2019-07-03T01:10:10Z,macrohedged,1146224578781503490
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,rt plattsoil first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-03T00:47:55Z,ThaiRacer96,1146218982149484544
"US oil plunges 4.8% on demand worries even as OPEC, allies extend cuts https://t.co/Qs6de4qjmL #oils #oilprices… https://t.co/UFmip1crS7",u oil plunge demand worry even opec ally extend cut oil oilprices,2019-07-03T00:42:32Z,AIRAPLC,1146217625271197696
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,rt fremontasx march fremont petroleum pleased report jw powell well starting produce strong,2019-07-03T00:31:02Z,gassin123Charts,1146214732317089792
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,rt fremontasx march fremont petroleum pleased report jw powell well starting produce strong,2019-07-03T00:22:19Z,SherriLennon8,1146212537592995841
RT @tradingcrudeoil: #CrudeOil sharply lower on Tuesday. Closes below 55.37 is the next downside target. If August resumes the rally off Ju…,rt tradingcrudeoil crudeoil sharply lower tuesday close next downside target august resume rally ju,2019-07-03T00:21:53Z,trading_squad,1146212431426990081
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,rt fremontasx march fremont petroleum pleased report jw powell well starting produce strong,2019-07-03T00:21:06Z,iancurtis1983,1146212230876106752
#CrudeOil sharply lower on Tuesday. Closes below 55.37 is the next downside target. If August resumes the rally off… https://t.co/g38WA0N38I,crudeoil sharply lower tuesday close next downside target august resume rally,2019-07-03T00:20:55Z,tradingcrudeoil,1146212184470388736
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,rt fremontasx march fremont petroleum pleased report jw powell well starting produce strong,2019-07-03T00:20:47Z,rosanb09,1146212154061627392
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,rt fremontasx march fremont petroleum pleased report jw powell well starting produce strong,2019-07-03T00:19:51Z,SixDegreesIR,1146211919923044352
"RT @aeberman12: U.S. Gulf Coast 3:2:1 crack spread fell -$0.84 from 17.37 to $16.53 July 1
as LLS crude price increased +$0.56 from $62.82…",rt aeberman u gulf coast crack spread fell july lls crude price increased,2019-07-03T00:05:43Z,petroleumworld1,1146208360565497860
08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce… https://t.co/kmKBn7a4VY,march fremont petroleum pleased report jw powell well starting produce,2019-07-02T23:54:37Z,FremontASX,1146205569704841216
@zerohedge #Iran VS #Israel = Geopolitical Chaos in #MiddleEast #StraitofHormuz -  EFFECTS? #Gold #Silver #Mining… https://t.co/Gk6vH0ob61,zerohedge iran v israel geopolitical chaos middleeast straitofhormuz effect gold silver mining,2019-07-02T23:43:44Z,ComstockRoyalty,1146202826952998912
"RT @tradingcrudeoil: #CrudeOil closed higher on Tuesday. If August extends the rally off June's low, the reaction high crossing at 64.03 is…",rt tradingcrudeoil crudeoil closed higher tuesday august extends rally june low reaction high crossing,2019-07-02T23:28:54Z,Roosevelt076,1146199094546841602
RT @PlattsOil: #OPEC agrees to nine-month rollover of #crudeoil production cuts: sources | https://t.co/1jdTQZxjJQ https://t.co/HMDJnpf7OM,rt plattsoil opec agrees ninemonth rollover crudeoil production cut source,2019-07-02T23:22:35Z,PDfGoxuTll07EEa,1146197506105196545
RT @PlattsOil: Kazakh Tengiz expansion work suspended after weekend clashes | #crudeoil #Kazakhstan #Chevron | @ncoleman100 story: https://…,rt plattsoil kazakh tengiz expansion work suspended weekend clash crudeoil kazakhstan chevron ncoleman story,2019-07-02T23:22:32Z,PDfGoxuTll07EEa,1146197494407335943
"RT @PlattsOil: .@SPGlobalPlatts 🔝 Americas #crudeoil #news July 1
📰 OPEC rolls over cuts, finalizes plan for non-OPEC alliance | https://t.…",rt plattsoil spglobalplatts america crudeoil news july opec roll cut finalizes plan nonopec alliance,2019-07-02T23:22:26Z,PDfGoxuTll07EEa,1146197468419375104
RT @PlattsOil: #Crudeoil futures slip during mid-morning trade in Asia amid mild profit-taking post Monday's surge in crude prices followin…,rt plattsoil crudeoil future slip midmorning trade asia amid mild profittaking post monday surge crude price followin,2019-07-02T23:22:22Z,PDfGoxuTll07EEa,1146197453303091201
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,rt plattsoil first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-02T23:22:08Z,PDfGoxuTll07EEa,1146197394608009216
RT @PlattsOil: Profit-taking and demand growth concerns send #crudeoil sharply lower | #Brent #WTI #tariffs | https://t.co/XnGorqWi5a https…,rt plattsoil profittaking demand growth concern send crudeoil sharply lower brent wti tariff,2019-07-02T23:22:05Z,PDfGoxuTll07EEa,1146197382431985665
"RT @PlattsOil: ANALYSIS: Oil traders yawn at triumphal #OPEC, ministers say trust the process | #crudeoil | @HermsTheWord + @eklavyagupte @…",rt plattsoil analysis oil trader yawn triumphal opec minister say trust process crudeoil hermstheword eklavyagupte,2019-07-02T23:19:15Z,PDfGoxuTll07EEa,1146196666028085249
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T23:03:47Z,Viatcheslavsos3,1146192776440287234
If you are interested in further structures &amp; sequences about #Energy sector &amp; #CrudeOil then Join us today with Th… https://t.co/ls4Bc0p0eS,interested structure amp sequence energy sector amp crudeoil join u today th,2019-07-02T23:02:02Z,AlienOvichO,1146192333865652225
"RT @aeberman12: ""A major value transfer is underway between oilfield service companies &amp; E&amp;P entities."" 
--James West, Evercore ISI,
https:…",rt aeberman major value transfer underway oilfield service company amp eampp entity james west evercore isi,2019-07-02T22:31:48Z,YYCChuck,1146184725712822273
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:31:02Z,PDfGoxuTll07EEa,1146184532724527105
"https://t.co/a1GeAk4HMA

.SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say t… https://t.co/VBRmxv9LIh",spglobalplatts crudeoil news july trader yawn triumphal opec minister say,2019-07-02T22:30:56Z,SpiroSpianada,1146184510096195584
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:29:20Z,plattsmetals,1146184104414724096
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:29:16Z,PlattsAg,1146184088535142400
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:29:11Z,PlattsCoal,1146184068209532929
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:29:07Z,PlattsPower,1146184049578446848
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",rt plattsoil spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:26:22Z,plattsshipping,1146183359078567936
".@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |… https://t.co/qBbgBrTo5f",spglobalplatts crudeoil news july trader yawn triumphal opec minister say trust process,2019-07-02T22:26:09Z,PlattsOil,1146183306129661954
#Beefent #Marketing #Integrity @mcuban #Digitalmarketing #Personalbranding #Fomo #Crudeoil #Networkmarketing… https://t.co/DnoaW8Oo0g,beefent marketing integrity mcuban digitalmarketing personalbranding fomo crudeoil networkmarketing,2019-07-02T22:20:11Z,BeefEnt,1146181802215841792
"RT @ChrisOsmondCFA: Red, white and the blues. 😩As the #US gears up for #IndependenceDay, #oilprice continues its freefall despite a large #…",rt chrisosmondcfa red white blue u gear independenceday oilprice continues freefall despite large,2019-07-02T22:14:36Z,OsmondLeslie,1146180398235422720
Lower 48 natural gas injections into underground storage fields have been on a record-setting pace… https://t.co/4lqMbLNkVL,lower natural gas injection underground storage field recordsetting pace,2019-07-02T22:09:12Z,forexoilfort,1146179038995800064
"Red, white and the blues. 😩As the #US gears up for #IndependenceDay, #oilprice continues its freefall despite a lar… https://t.co/vpXONlwvNt",red white blue u gear independenceday oilprice continues freefall despite lar,2019-07-02T21:54:16Z,ChrisOsmondCFA,1146175282304434179
"RT @ArgusMedia: Story update: https://t.co/PokXbyrupO

#ArgusOil #Opec #crudeoil",rt argusmedia story update argusoil opec crudeoil,2019-07-02T21:54:15Z,RKAlimitless,1146175274498707456
